EM31374-19May2015-1453.xls,Port 1,Port 1,Port 2,Port 2,Port 3,Port 3
5/16/2015 5:00:00 AM,0.35,16.4,0.33,16.3,0.34,15.7
5/16/2015 5:30:00 AM,0.35,16.4,0.33,16.2,0.34,15.7
5/16/2015 6:00:00 AM,0.35,16.4,0.33,16.2,0.34,15.6
5/16/2015 6:30:00 AM,0.35,16.3,0.33,16.2,0.34,15.6
5/16/2015 7:00:00 AM,0.35,16.3,0.33,16.1,0.34,15.6
5/16/2015 7:30:00 AM,0.35,16.3,0.33,16.1,0.34,15.6
5/16/2015 8:00:00 AM,0.35,16.3,0.33,16.0,0.34,15.6
5/16/2015 8:30:00 AM,0.35,16.4,0.33,16.0,0.34,15.6
5/16/2015 9:00:00 AM,0.35,16.5,0.33,16.0,0.34,15.6
5/16/2015 9:30:00 AM,0.35,16.6,0.33,16.0,0.34,15.6
5/16/2015 10:00:00 AM,0.35,17.0,0.33,16.0,0.34,15.5
5/16/2015 10:30:00 AM,0.35,17.4,0.33,16.1,0.34,15.5
5/16/2015 11:00:00 AM,0.35,17.7,0.33,16.2,0.34,15.5
5/16/2015 11:30:00 AM,0.35,18.0,0.33,16.3,0.34,15.5
5/16/2015 12:00:00 PM,0.35,18.5,0.33,16.4,0.34,15.5
5/16/2015 12:30:00 PM,0.35,19.0,0.33,16.6,0.34,15.5
5/16/2015 1:00:00 PM,0.35,19.5,0.33,16.8,0.34,15.6
5/16/2015 1:30:00 PM,0.35,19.9,0.33,17.0,0.34,15.6
5/16/2015 2:00:00 PM,0.35,20.3,0.33,17.2,0.33,15.7
5/16/2015 2:30:00 PM,0.35,20.7,0.33,17.4,0.33,15.7
5/16/2015 3:00:00 PM,0.35,20.9,0.33,17.6,0.33,15.7
5/16/2015 3:30:00 PM,0.35,21.1,0.33,17.9,0.33,15.8
5/16/2015 4:00:00 PM,0.35,21.6,0.33,18.0,0.33,15.9
5/16/2015 4:30:00 PM,0.35,21.9,0.33,18.3,0.33,15.9
5/16/2015 5:00:00 PM,0.35,22.0,0.33,18.5,0.33,16.0
5/16/2015 5:30:00 PM,0.35,22.1,0.33,18.7,0.33,16.1
5/16/2015 6:00:00 PM,0.35,22.1,0.33,18.8,0.33,16.2
5/16/2015 6:30:00 PM,0.35,22.0,0.33,19.0,0.33,16.3
5/16/2015 7:00:00 PM,0.35,21.9,0.33,19.1,0.33,16.4
5/16/2015 7:30:00 PM,0.35,21.6,0.33,19.2,0.33,16.5
5/16/2015 8:00:00 PM,0.35,21.4,0.33,19.2,0.33,16.6
5/16/2015 8:30:00 PM,0.35,21.1,0.33,19.2,0.33,16.7
5/16/2015 9:00:00 PM,0.35,20.8,0.33,19.2,0.33,16.7
5/16/2015 9:30:00 PM,0.35,20.5,0.33,19.1,0.33,16.8
5/16/2015 10:00:00 PM,0.35,20.3,0.33,19.1,0.33,16.9
5/16/2015 10:30:00 PM,0.35,20.1,0.33,19.0,0.33,16.9
5/16/2015 11:00:00 PM,0.35,19.9,0.33,19.0,0.33,17.0
5/16/2015 11:30:00 PM,0.35,19.7,0.33,18.9,0.34,17.0
5/17/2015 12:00:00 AM,0.35,19.6,0.34,18.8,0.34,17.0
5/17/2015 12:30:00 AM,0.35,19.4,0.34,18.7,0.34,17.1
5/17/2015 1:00:00 AM,0.35,19.2,0.34,18.6,0.34,17.1
5/17/2015 1:30:00 AM,0.35,19.1,0.34,18.6,0.34,17.1
5/17/2015 2:00:00 AM,0.35,19.0,0.34,18.5,0.34,17.1
5/17/2015 2:30:00 AM,0.35,19.0,0.34,18.4,0.34,17.1
5/17/2015 3:00:00 AM,0.35,18.9,0.34,18.4,0.34,17.1
5/17/2015 3:30:00 AM,0.36,18.8,0.34,18.3,0.34,17.1
5/17/2015 4:00:00 AM,0.37,18.8,0.36,18.3,0.34,17.1
5/17/2015 4:30:00 AM,0.37,18.8,0.36,18.3,0.35,17.1
5/17/2015 5:00:00 AM,0.36,18.6,0.35,18.2,0.35,17.2
5/17/2015 5:30:00 AM,0.36,18.5,0.35,18.2,0.35,17.2
5/17/2015 6:00:00 AM,0.36,18.3,0.35,18.1,0.35,17.1
5/17/2015 6:30:00 AM,0.36,18.0,0.35,18.0,0.35,17.1
5/17/2015 7:00:00 AM,0.36,17.8,0.35,17.9,0.35,17.1
5/17/2015 7:30:00 AM,0.36,17.6,0.35,17.8,0.35,17.1
5/17/2015 8:00:00 AM,0.36,17.5,0.35,17.7,0.35,17.1
5/17/2015 8:30:00 AM,0.36,17.5,0.35,17.6,0.35,17.1
5/17/2015 9:00:00 AM,0.36,17.4,0.34,17.5,0.35,17.0
5/17/2015 9:30:00 AM,0.35,17.4,0.34,17.5,0.35,17.0
5/17/2015 10:00:00 AM,0.35,17.4,0.34,17.4,0.35,17.0
5/17/2015 10:30:00 AM,0.35,17.4,0.34,17.4,0.35,16.9
5/17/2015 11:00:00 AM,0.35,17.5,0.34,17.3,0.35,16.9
5/17/2015 11:30:00 AM,0.36,17.6,0.34,17.3,0.35,16.9
5/17/2015 12:00:00 PM,0.35,17.7,0.34,17.3,0.35,16.9
5/17/2015 12:30:00 PM,0.36,18.0,0.34,17.3,0.35,16.8
5/17/2015 1:00:00 PM,0.36,18.2,0.34,17.3,0.35,16.8
5/17/2015 1:30:00 PM,0.36,18.4,0.34,17.4,0.34,16.8
5/17/2015 2:00:00 PM,0.36,18.7,0.34,17.4,0.34,16.8
5/17/2015 2:30:00 PM,0.36,18.9,0.34,17.5,0.34,16.8
5/17/2015 3:00:00 PM,0.36,19.0,0.34,17.6,0.34,16.8
5/17/2015 3:30:00 PM,0.35,19.0,0.34,17.7,0.34,16.8
5/17/2015 4:00:00 PM,0.35,19.0,0.34,17.8,0.34,16.8
5/17/2015 4:30:00 PM,0.35,19.2,0.34,17.8,0.34,16.8
5/17/2015 5:00:00 PM,0.35,19.4,0.34,17.9,0.34,16.8
5/17/2015 5:30:00 PM,0.35,19.6,0.34,18.0,0.34,16.8
5/17/2015 6:00:00 PM,0.35,19.6,0.34,18.0,0.34,16.8
5/17/2015 6:30:00 PM,0.35,19.6,0.34,18.1,0.34,16.9
5/17/2015 7:00:00 PM,0.35,19.5,0.34,18.2,0.34,16.9
5/17/2015 7:30:00 PM,0.35,19.4,0.34,18.2,0.34,16.9
5/17/2015 8:00:00 PM,0.35,19.2,0.33,18.2,0.34,16.9
5/17/2015 8:30:00 PM,0.35,19.0,0.33,18.2,0.34,17.0
5/17/2015 9:00:00 PM,0.35,18.7,0.33,18.2,0.34,17.0
5/17/2015 9:30:00 PM,0.35,18.5,0.33,18.1,0.34,17.0
5/17/2015 10:00:00 PM,0.35,18.2,0.33,18.0,0.34,17.0
5/17/2015 10:30:00 PM,0.35,17.9,0.33,18.0,0.34,17.0
5/17/2015 11:00:00 PM,0.35,17.7,0.33,17.8,0.34,17.1
5/17/2015 11:30:00 PM,0.35,17.5,0.33,17.8,0.34,17.0
5/18/2015 12:00:00 AM,0.35,17.3,0.33,17.6,0.34,17.0
5/18/2015 12:30:00 AM,0.35,17.1,0.33,17.5,0.34,17.0
5/18/2015 1:00:00 AM,0.34,16.9,0.33,17.4,0.34,17.0
5/18/2015 1:30:00 AM,0.34,16.6,0.33,17.3,0.34,17.0
5/18/2015 2:00:00 AM,0.34,16.2,0.33,17.2,0.33,16.9
5/18/2015 2:30:00 AM,0.34,15.9,0.33,17.0,0.33,16.9
5/18/2015 3:00:00 AM,0.34,15.5,0.33,16.8,0.33,16.9
5/18/2015 3:30:00 AM,0.34,15.2,0.33,16.7,0.33,16.8
5/18/2015 4:00:00 AM,0.34,14.8,0.33,16.5,0.33,16.8
5/18/2015 4:30:00 AM,0.34,14.4,0.33,16.3,0.33,16.7
5/18/2015 5:00:00 AM,0.34,14.1,0.33,16.1,0.33,16.7
5/18/2015 5:30:00 AM,0.34,13.8,0.33,15.9,0.33,16.6
5/18/2015 6:00:00 AM,0.34,13.5,0.32,15.7,0.33,16.6
5/18/2015 6:30:00 AM,0.34,13.2,0.32,15.5,0.33,16.5
5/18/2015 7:00:00 AM,0.34,12.9,0.32,15.3,0.33,16.4
5/18/2015 7:30:00 AM,0.33,12.6,0.32,15.1,0.33,16.3
5/18/2015 8:00:00 AM,0.33,12.4,0.32,14.9,0.33,16.2
5/18/2015 8:30:00 AM,0.33,12.3,0.32,14.7,0.33,16.1
5/18/2015 9:00:00 AM,0.33,12.3,0.32,14.5,0.33,16.0
5/18/2015 9:30:00 AM,0.33,12.4,0.32,14.3,0.33,15.9
5/18/2015 10:00:00 AM,0.33,12.4,0.32,14.2,0.33,15.9
5/18/2015 10:30:00 AM,0.33,12.5,0.32,14.1,0.33,15.7
5/18/2015 11:00:00 AM,0.33,12.7,0.32,14.0,0.33,15.7
5/18/2015 11:30:00 AM,0.33,13.0,0.32,14.0,0.33,15.6
5/18/2015 12:00:00 PM,0.33,13.1,0.32,14.0,0.32,15.5
5/18/2015 12:30:00 PM,0.33,13.3,0.32,14.0,0.32,15.4
5/18/2015 1:00:00 PM,0.33,13.5,0.32,14.0,0.32,15.3
5/18/2015 1:30:00 PM,0.33,13.8,0.32,14.0,0.32,15.3
5/18/2015 2:00:00 PM,0.34,14.0,0.32,14.0,0.32,15.2
5/18/2015 2:30:00 PM,0.34,14.2,0.32,14.1,0.32,15.2
5/18/2015 3:00:00 PM,0.34,14.3,0.32,14.2,0.32,15.1
5/18/2015 3:30:00 PM,0.34,14.4,0.32,14.3,0.32,15.1
5/18/2015 4:00:00 PM,0.34,14.5,0.32,14.3,0.32,15.1
5/18/2015 4:30:00 PM,0.34,14.5,0.32,14.4,0.32,15.0
5/18/2015 5:00:00 PM,0.34,14.5,0.32,14.4,0.32,15.0
5/18/2015 5:30:00 PM,0.34,14.4,0.32,14.4,0.32,15.0
5/18/2015 6:00:00 PM,0.34,14.3,0.32,14.4,0.32,15.0
5/18/2015 6:30:00 PM,0.34,14.2,0.32,14.4,0.32,15.0
5/18/2015 7:00:00 PM,0.33,14.0,0.32,14.4,0.32,15.0
5/18/2015 7:30:00 PM,0.33,13.8,0.32,14.4,0.32,14.9
5/18/2015 8:00:00 PM,0.33,13.6,0.32,14.4,0.32,14.9
5/18/2015 8:30:00 PM,0.33,13.3,0.32,14.3,0.32,14.9
5/18/2015 9:00:00 PM,0.33,13.1,0.32,14.2,0.32,14.9
5/18/2015 9:30:00 PM,0.33,12.8,0.32,14.1,0.32,14.9
5/18/2015 10:00:00 PM,0.33,12.5,0.32,14.0,0.32,14.9
5/18/2015 10:30:00 PM,0.33,12.3,0.32,13.9,0.32,14.9
5/18/2015 11:00:00 PM,0.33,12.0,0.32,13.7,0.32,14.8
5/18/2015 11:30:00 PM,0.33,11.8,0.32,13.6,0.32,14.8
5/19/2015 12:00:00 AM,0.33,11.6,0.32,13.4,0.32,14.7
5/19/2015 12:30:00 AM,0.33,11.5,0.31,13.3,0.32,14.7
5/19/2015 1:00:00 AM,0.33,11.3,0.31,13.2,0.32,14.6
5/19/2015 1:30:00 AM,0.33,11.2,0.31,13.1,0.32,14.6
5/19/2015 2:00:00 AM,0.33,11.0,0.31,12.9,0.32,14.5
5/19/2015 2:30:00 AM,0.33,10.9,0.31,12.8,0.32,14.4
5/19/2015 3:00:00 AM,0.33,10.8,0.31,12.7,0.32,14.4
5/19/2015 3:30:00 AM,0.33,10.6,0.31,12.6,0.32,14.3
5/19/2015 4:00:00 AM,0.33,10.5,0.31,12.5,0.32,14.3
5/19/2015 4:30:00 AM,0.33,10.3,0.31,12.4,0.32,14.2
5/19/2015 5:00:00 AM,0.33,10.2,0.31,12.3,0.32,14.1
5/19/2015 5:30:00 AM,0.32,10.0,0.31,12.1,0.32,14.1
5/19/2015 6:00:00 AM,0.32,9.9,0.31,12.0,0.32,14.0
5/19/2015 6:30:00 AM,0.32,9.7,0.31,11.9,0.32,13.9
5/19/2015 7:00:00 AM,0.32,9.6,0.31,11.8,0.32,13.9
5/19/2015 7:30:00 AM,0.32,9.5,0.31,11.7,0.32,13.8
5/19/2015 8:00:00 AM,0.32,9.5,0.31,11.6,0.32,13.7
5/19/2015 8:30:00 AM,0.32,9.7,0.31,11.5,0.32,13.6
5/19/2015 9:00:00 AM,0.32,9.8,0.31,11.4,0.32,13.6
5/19/2015 9:30:00 AM,0.32,10.1,0.31,11.4,0.32,13.5
5/19/2015 10:00:00 AM,0.32,10.4,0.31,11.4,0.32,13.4
5/19/2015 10:30:00 AM,0.33,10.7,0.31,11.4,0.32,13.4
5/19/2015 11:00:00 AM,0.33,11.3,0.31,11.5,0.32,13.3
5/19/2015 11:30:00 AM,0.33,11.9,0.31,11.5,0.32,13.2
